uid;DATE;OLD_TARIF;OLD_PRICE;NEW_TARIF;NEW_PRICE
10149832;25.01.16 13:16;Нет интернета;0;Интернет 2015;399
10036283;22.01.16 13:35;Нет интернета;0;Снова вместе 70;350
10173083;06.12.16 12:15;Интернет 2015;399;Нет интернета;0
10151233;25.01.16 14:14;Нет интернета;0;Интернет 2015;399
10166881;25.01.16 14:20;Нет интернета;0;Снова вместе 70;350
10120212;25.01.16 14:25;Нет интернета;0;Снова вместе 50;300
10151936;24.01.15 9:52;Нет интернета;0;Интернет;400
10151936;25.01.16 14:32;Интернет;400;Нет интернета;0
10140875;25.01.16 14:37;Нет интернета;0;Снова вместе 50;300
10171224;25.01.16 14:46;Нет интернета;0;Снова вместе 70;350
10169505;08.01.16 11:39;Нет интернета;0;Интернет 2015;399
10169505;25.01.16 14:49;Интернет 2015;399;Специальный 50;250
10171258;25.01.16 15:05;Нет интернета;0;Снова вместе 50;300
10078394;25.01.16 15:17;Нет интернета;0;Интернет 2015;399
10114049;28.10.14 14:47;ПРОСТО Класс 600 ускорение;480;Интернет;400
10114049;25.01.16 15:43;Интернет;400;Нет интернета;0
10171175;25.01.16 15:43;Нет интернета;0;Интернет 2015;399
10067449;26.07.15 11:07;Нет интернета;0;Интернет 2015;399
10067449;25.01.16 15:47;Интернет 2015;399;Нет интернета;0
10169984;25.01.16 15:48;Нет интернета;0;Снова вместе 50;300
10171236;25.01.16 16:49;Нет интернета;0;Интернет 2015;399
10171143;25.01.16 16:55;Нет интернета;0;Снова вместе 70;350
10171254;25.01.16 17:06;Нет интернета;0;Снова вместе 70;350
10170566;25.01.16 17:26;ПРОСТО Класс 600 плюс;480;Интернет 2015;399
10171220;25.01.16 17:44;Нет интернета;0;Снова вместе 70;350
10171148;25.01.16 18:04;Нет интернета;0;Интернет 2015;399
10041527;25.01.16 18:29;Нет интернета;0;Снова вместе 70;350
10171098;25.01.16 18:32;Нет интернета;0;Снова вместе 50;300
10153181;25.01.16 18:39;Нет интернета;0;Снова вместе 70;350
10170381;25.01.16 18:53;Нет интернета;0;Снова вместе 70;350
10171221;25.01.16 19:07;Нет интернета;0;Интернет 2015;399
10171223;25.01.16 20:05;Нет интернета;0;Снова вместе 70;350
10104235;15.10.16 14:31;Нет интернета;0;Снова вместе 50;300
10024452;25.01.16 18:17;Нет интернета;0;Снова вместе 50;300
10092186;23.10.16 12:36;Нет интернета;0;Снова вместе 50;300
10171264;26.01.16 12:10;Нет интернета;0;Снова вместе 70;350
10171273;26.01.16 12:15;Нет интернета;0;Интернет 2015;399
10124960;03.10.16 9:41;Интернет;400;Нет интернета;0
10063066;26.01.16 12:47;Нет интернета;0;Снова вместе 70;350
10140869;26.01.16 12:59;Нет интернета;0;Снова вместе 50;300
10164523;26.01.16 13:15;Нет интернета;0;Интернет 2015;399
10171290;26.01.16 15:51;Нет интернета;0;Интернет 2015;399
10055099;26.01.16 13:45;Нет интернета;0;Снова вместе 50;300
10176919;23.05.16 10:37;Нет интернета;0;Интернет 2015;399
10133773;26.01.16 14:24;Нет интернета;0;Интернет 2015;399
10171324;26.01.16 14:58;Нет интернета;0;Интернет 2015;399
10171303;26.01.16 15:49;Нет интернета;0;Снова вместе 50;300
10164790;07.10.15 20:11;Нет интернета;0;Интернет 2015;399
10164790;26.01.16 16:06;Интернет 2015;399;Нет интернета;0
10147339;26.01.16 15:59;Нет интернета;0;Снова вместе 70;350
10085608;25.09.14 16:29;ПРОСТО Класс 500 ускорение;380;Интернет;400
10085608;26.01.16 16:16;Интернет;400;Нет интернета;0
10119057;26.01.16 16:24;Сёрфинг;300;Нет интернета;0
10116763;01.09.14 0:55;ЛК600;600;Интернет;400
10116763;26.01.16 16:40;Интернет;400;Нет интернета;0
10171318;26.01.16 17:07;Нет интернета;0;Снова вместе 50;300
10178913;07.07.16 11:19;Интернет 2015;399;Служебный 200;200
10171250;26.01.16 17:59;Нет интернета;0;Снова вместе 50;300
10161657;26.01.16 18:06;Нет интернета;0;Снова вместе 70;350
10171235;26.01.16 18:18;Нет интернета;0;Интернет 2015;399
10073727;26.01.16 18:30;Нет интернета;0;Интернет 2015;399
10171255;26.01.16 18:32;Нет интернета;0;Снова вместе 50;300
10041035;26.01.16 18:34;Нет интернета;0;Снова вместе 50;300
10006215;26.01.16 19:02;Нет интернета;0;Снова вместе 50;300
10066941;29.12.15 13:36;Нет интернета;0;Интернет 2015;399
10066941;26.01.16 19:18;Интернет 2015;399;Специальный 70;350
10120113;26.01.16 19:16;Нет интернета;0;Снова вместе 70;350
10171242;26.01.16 19:25;Нет интернета;0;Снова вместе 50;300
10171331;26.01.16 20:12;Нет интернета;0;Интернет 2015;399
10080600;26.01.16 20:34;Нет интернета;0;Снова вместе 50;300
10171328;26.01.16 20:35;Нет интернета;0;Снова вместе 50;300
10171346;26.01.16 20:39;Нет интернета;0;Снова вместе 50;300
10151936;26.01.16 21:59;Нет интернета;0;Специальный 50;250
10171129;27.01.16 11:00;Нет интернета;0;Снова вместе 50;300
10171368;27.01.16 11:13;Нет интернета;0;Интернет 2015;399
10171361;27.01.16 11:20;Нет интернета;0;Интернет 2015;399
10171050;27.01.16 11:39;Нет интернета;0;Интернет 2015;399
10000760;27.01.16 11:41;Нет интернета;0;Снова вместе 50;300
10038378;27.01.16 11:45;Нет интернета;0;Снова вместе 50;300
10075018;27.01.16 12:25;Нет интернета;0;Снова вместе 50;300
10178913;11.07.16 11:26;Служебный 200;200;Интернет;400
10171355;27.01.16 12:41;Нет интернета;0;Снова вместе 50;300
10171248;27.01.16 13:30;Нет интернета;0;Снова вместе 50;300
10020785;07.10.16 9:34;Интернет;400;Нет интернета;0
10061277;27.01.16 13:41;Нет интернета;0;Снова вместе 70;350
10073333;23.12.15 13:26;Нет интернета;0;Снова вместе 50;300
10073333;27.01.16 14:00;Снова вместе 50;300;Нет интернета;0
10120113;27.01.16 14:07;Снова вместе 70;350;Интернет 2015;399
10040080;27.01.16 14:44;Нет интернета;0;Снова вместе 50;300
10171358;27.01.16 15:12;Нет интернета;0;Снова вместе 70;350
10171189;27.01.16 16:19;Нет интернета;0;Интернет 2015;399
10171425;27.01.16 16:26;Нет интернета;0;Снова вместе 70;350
10171425;27.01.16 16:32;Снова вместе 70;350;Интернет 2015;399
10021911;04.12.16 14:28;Нет интернета;0;Интернет 2015;399
10151625;27.01.16 16:55;ПРОСТО Класс 500 ускорение;380;Нет интернета;0
10171360;27.01.16 17:51;Нет интернета;0;Снова вместе 50;300
10171141;27.01.16 17:56;Нет интернета;0;Снова вместе 50;300
10171141;27.01.16 17:58;Снова вместе 50;300;Снова вместе 70;350
10171349;27.01.16 18:05;Нет интернета;0;Интернет 2015;399
10173126;28.02.16 11:58;Нет интернета;0;Интернет 2015;399
10137955;27.01.16 18:54;Нет интернета;0;Снова вместе 70;350
10094118;27.01.16 19:40;Нет интернета;0;Специальный 50;250
10080537;27.01.16 20:26;Нет интернета;0;Снова вместе 70;350
10037954;28.09.15 13:33;Нет интернета;0;Снова вместе 50;300
10037954;28.01.16 11:52;Снова вместе 50;300;Нет интернета;0
10073387;28.01.16 12:13;Нет интернета;0;Снова вместе 70;350
10171344;28.01.16 12:16;Нет интернета;0;Снова вместе 50;300
10145687;28.01.16 12:19;Нет интернета;0;Интернет 2015;399
10100065;12.03.13 14:43;Нет интернета;0;ПРОСТО Класс 500 ускорение;380
10100065;29.01.14 9:57;Нет интернета;0;ПРОСТО Класс 500 ускорение;380
10100065;28.01.16 12:25;ПРОСТО Класс 500 ускорение;380;Нет интернета;0
10171439;28.01.16 12:44;Нет интернета;0;Снова вместе 70;350
10171391;28.01.16 12:47;Нет интернета;0;Снова вместе 70;350
10114049;28.01.16 13:04;Нет интернета;0;Интернет 2015;399
10171396;28.01.16 13:42;Нет интернета;0;Снова вместе 70;350
10144787;28.01.16 14:01;Интернет;400;Нет интернета;0
10148144;27.11.14 14:15;Нет интернета;0;Интернет;400
10148144;28.01.16 14:05;Интернет;400;Нет интернета;0
10171436;28.01.16 14:16;Нет интернета;0;Снова вместе 50;300
10167175;28.01.16 14:29;Нет интернета;0;Интернет 2015;399
10171354;28.01.16 14:42;Нет интернета;0;Снова вместе 70;350
10171375;28.01.16 15:11;Нет интернета;0;Интернет 2015;399
10171333;28.01.16 15:21;Нет интернета;0;Снова вместе 50;300
10004553;01.09.14 0:55;ЛК600;600;Интернет;400
10004553;28.01.16 15:27;Интернет;400;Нет интернета;0
10171291;28.01.16 15:55;Нет интернета;0;Снова вместе 50;300
10171427;28.01.16 15:57;Нет интернета;0;Снова вместе 70;350
10176154;28.04.16 19:39;Нет интернета;0;Интернет 2015;399
10004199;28.01.16 16:11;Нет интернета;0;Интернет 2015;399
10115577;28.01.16 16:14;Интернет;400;Нет интернета;0
10150137;28.01.16 16:15;Нет интернета;0;Интернет 2015;399
10171431;28.01.16 17:09;Нет интернета;0;Снова вместе 50;300
10173733;14.03.16 11:41;Нет интернета;0;Снова вместе 70;350
10171403;05.03.16 16:51;Нет интернета;0;Снова вместе 70;350
10142471;28.01.16 17:46;Нет интернета;0;Снова вместе 50;300
10142471;28.01.16 17:47;Снова вместе 50;300;Специальный 50;250
10168872;28.01.16 18:15;Нет интернета;0;Снова вместе 50;300
10044648;28.01.16 18:17;Нет интернета;0;Снова вместе 50;300
10144795;28.01.16 18:18;Нет интернета;0;Интернет 2015;399
10076021;28.01.16 19:01;Нет интернета;0;Снова вместе 50;300
10171299;28.01.16 19:02;Нет интернета;0;Снова вместе 70;350
10171432;28.01.16 19:41;Нет интернета;0;Снова вместе 50;300
