UID;REALIP;STTS;TARIF_INT;PRICE_INT;DATE_OFF
10088610;;0;Снова вместе 70;350;
10177971;;0;Снова вместе 70;350;
10177960;;0;Интернет 2015;399;
10177921;;0;Снова вместе 70;350;
10178008;;0;Интернет 2015;399;
10177983;;0;Интернет 2015;399;
10033397;;0;Снова вместе 70;350;
10177880;;0;Интернет 2015;399;
10177949;;0;Интернет 2015;399;
10177955;;0;Снова вместе 70;350;
10040565;;0;Снова вместе 50;300;
10044966;;0;Снова вместе 70;350;
10039291;;0;Снова вместе 50;300;
10177972;;0;Снова вместе 70;350;
10177993;;0;Снова вместе 50;300;
10028289;;0;Снова вместе 70;350;
10034693;;0;Снова вместе 70;350;
10177968;;0;Интернет 2015;399;
10177958;;0;Снова вместе 50;300;
10115577;;0;Снова вместе 70;350;
10177886;;0;Интернет 2015;399;
10045357;;0;Снова вместе 70;350;
10177929;;0;Снова вместе 70;350;
10177920;;0;Интернет 2015;399;
10177956;;0;Интернет 2015;399;
10177946;;0;Халява 50 мб/с;0;
10177853;;0;Снова вместе 50;300;
10177923;;0;Снова вместе 70;350;
10177936;;0;Снова вместе 50;300;
10172338;;0;Усадьба Интернет;800;
10177755;;0;Снова вместе 70;350;
10177913;;0;Снова вместе 70;350;
10177925;;0;Снова вместе 70;350;
10177941;;0;Интернет 2015;399;
10177933;;0;Интернет 2015;399;
10177950;;0;Снова вместе 70;350;
10038999;;0;Снова вместе 70;350;
10175239;;0;Снова вместе 50;300;
10112945;;0;Интернет 2015;399;
10177914;;0;Интернет 2015;399;
10177931;;0;Снова вместе 70;350;
10033077;;0;Снова вместе 70;350;
10177700;;0;Снова вместе 70;350;
10177808;;0;Интернет;400;
10064768;;0;Любимый Абонент 70;350;
10177897;;0;Снова вместе 70;350;
10137476;;0;Снова вместе 70;350;
10121022;;0;Снова вместе 70;350;
10177696;;0;Снова вместе 50;300;
10177879;;0;Интернет 2015;399;
10075390;;0;Интернет 2015;399;
10160253;;0;Снова вместе 50;300;
10147642;;0;Служебный 200;200;
10177860;;0;Интернет 2015;399;
10177882;;0;Снова вместе 50;300;
10177038;;0;Интернет 2015;399;
10177902;;0;Снова вместе 70;350;
10177876;;0;Интернет 2015;399;
10082038;;0;Снова вместе 50;300;
10115296;;0;Снова вместе 70;350;
10177891;;0;Снова вместе 70;350;
10177898;;0;Снова вместе 70;350;
10177863;;0;Интернет 2015;399;
10177850;;0;Снова вместе 70;350;
10177904;;0;Интернет 2015;399;
10026802;;0;Снова вместе 50;300;
10043913;;0;Снова вместе 50;300;
10039311;;0;Снова вместе 70;350;
10088846;;0;Интернет 2015;399;
10177896;;0;Интернет 2015;399;
10177877;;0;Снова вместе 50;300;
10177846;;0;Снова вместе 50;300;
10177892;;0;Снова вместе 70;350;
10177843;;0;Снова вместе 50;300;
10177899;;0;Интернет 2015;399;
10008544;;0;Снова вместе 70;350;
10177799;;0;Снова вместе 50;300;
10151200;;0;Снова вместе 70;350;
10177852;;0;Снова вместе 70;350;
10177844;;0;Любимый Абонент 70;350;
10145927;;0;Снова вместе 50;300;
10177883;;0;Снова вместе 50;300;
10174355;;0;Снова вместе 50;300;
10177769;;0;Интернет 2015;399;
10177834;;0;Снова вместе 70;350;
10177858;;0;Снова вместе 70;350;
10177849;;0;Интернет 2015;399;
10021635;;0;Снова вместе 50;300;
10177795;;0;Интернет 2015;399;
10177746;;0;Интернет 2015;399;
10120309;;0;Интернет 2015;399;
10033649;;0;Снова вместе 70;350;
10080845;;0;Снова вместе 70;350;
10177760;;0;Снова вместе 50;300;
10177816;;0;Специальный 50;250;
10166025;;0;Интернет;400;
10151113;;0;Интернет 2015;399;
10177832;;0;Снова вместе 50;300;
10177737;;0;Снова вместе 50;300;
10177768;;0;Снова вместе 70;350;
10177798;;0;Снова вместе 50;300;
10177644;;0;Интернет 2015;399;
10177807;;0;Интернет 2015;399;
10177847;;0;Интернет 2015;399;
10112841;;0;Интернет 2015;399;
10177806;;0;Интернет 2015;399;
10177747;;0;Снова вместе 50;300;
10177788;;0;Интернет 2015;399;
10177825;;0;Интернет 2015;399;
10177741;;0;Интернет 2015;399;
10177803;;0;Интернет 2015;399;
10177766;;0;Интернет 2015;399;
10177810;;0;Снова вместе 70;350;
10092645;;0;Снова вместе 70;350;
10177721;;0;Интернет 2015;399;
10177775;;0;Интернет 2015;399;
10089395;;0;Интернет 2015;399;
10177804;;0;Снова вместе 50;300;
10177805;;0;Снова вместе 70;350;
10177809;;0;Снова вместе 70;350;
10177818;;0;Снова вместе 50;300;
10177749;;0;Снова вместе 70;350;
10177740;;0;Специальный 50;250;
10177643;;0;Снова вместе 50;300;
10177797;;0;Специальный 50;250;
10029140;;0;Снова вместе 50;300;
10177790;;0;Интернет;400;
10177801;;0;Снова вместе 70;350;
10088018;;0;Специальный 50;250;
10177745;;0;Снова вместе 50;300;
10177773;;0;Интернет 2015;399;
10177706;;0;Снова вместе 70;350;
10177743;;0;Интернет 2015;399;
10145638;;0;Интернет 2015;399;
10080947;;0;Интернет 2015;399;
10177669;;0;Интернет 2015;399;
10177690;;0;Интернет 2015;399;
10177698;;0;Снова вместе 70;350;
10120091;;0;Интернет 2015;399;
10148871;;0;Снова вместе 70;350;
10075523;;0;Снова вместе 70;350;
10177695;;0;Снова вместе 50;300;
10177501;;0;Интернет;400;
10120394;;0;Снова вместе 70;350;
10177720;;0;Интернет 2015;399;
10177676;;0;Интернет 2015;399;
10163604;;0;Снова вместе 70;350;
10177736;;0;Интернет 2015;399;
10156494;;0;Снова вместе 50;300;
10177680;;0;Снова вместе 50;300;
10177703;;0;Интернет 2015;399;
10177665;;0;Интернет 2015;399;
10177655;;0;Интернет 2015;399;
10159021;;0;Интернет 2015;399;
10177569;;0;Снова вместе 50;300;
10061396;;0;Снова вместе 70;350;
10177660;;0;Интернет 2015;399;
10177330;;0;Снова вместе 50;300;
10177719;;0;Снова вместе 70;350;
10176651;;0;Снова вместе 70;350;
10177673;;0;Интернет 2015;399;
10177711;;0;Снова вместе 50;300;
10136954;;0;Снова вместе 50;300;
10177672;;0;Специальный 50;250;
10035567;;0;Снова вместе 50;300;
10177465;;0;Служебный 200;200;
10020642;;0;Снова вместе 50;300;
10177629;;0;Интернет 2015;399;
10038155;;0;Специальный 50;250;
10177575;;0;Снова вместе 70;350;
10177639;;0;Интернет 2015;399;
10177648;;0;Специальный 50;250;
10177656;;0;Снова вместе 50;300;
10177622;;0;Интернет 2015;399;
10177645;;0;Снова вместе 70;350;
10026908;;0;Интернет 2015;399;
10177317;;0;Снова вместе 50;300;
10129326;;0;Снова вместе 70;350;
10177144;;0;Интернет;400;
10176549;;0;Снова вместе 70;350;
10127412;;0;Снова вместе 70;350;
10177652;;0;Интернет 2015;399;
10177650;;0;Специальный 50;250;
10177584;;0;Снова вместе 70;350;
10138341;;0;Интернет;400;
10177647;;0;Интернет 2015;399;
10177638;;0;Снова вместе 50;300;
10177576;;0;Интернет 2015;399;
10177607;;0;Интернет 2015;399;
10083622;;0;Специальный 50;250;
10177286;;0;Снова вместе 50;300;
10177509;;0;Интернет;400;
10038939;;0;Интернет 2015;399;
10041169;;0;Специальный 50;250;
10076252;;0;Интернет 2015;399;
10177625;;0;Интернет 2015;399;
10000979;;0;Снова вместе 50;300;
10177594;;0;Интернет 2015;399;
10006360;;0;Специальный 50;250;
10177574;;0;Интернет 2015;399;
10177568;;0;Интернет 2015;399;
10137769;;0;Снова вместе 50;300;
10044085;;0;Интернет 2015;399;
10177572;;0;Снова вместе 50;300;
10177349;;0;Интернет 2015;399;
10177602;;0;Интернет 2015;399;
10177544;;0;Снова вместе 50;300;
10177500;;0;Снова вместе 70;350;
10177510;;0;Интернет 2015;399;
10010812;;0;Снова вместе 50;300;
10177570;;0;Халява 30 мб/с;0;
10177491;;0;Снова вместе 50;300;
10177571;;0;Снова вместе 70;350;
10177496;;0;Интернет;400;
10129529;;0;Снова вместе 50;300;
10177492;;0;Интернет 2015;399;
10159926;;0;Снова вместе 50;300;
10093385;;0;Снова вместе 70;350;
10177476;;0;Специальный 50;250;
10031441;;0;Специальный 50;250;
10043514;;0;Интернет 2015;399;
10177516;;0;Снова вместе 50;300;
10177357;;0;Снова вместе 70;350;
10166348;;0;Усадьба Интернет;800;
10161685;;0;Снова вместе 50;300;
10177490;;0;Снова вместе 70;350;
10177495;;0;Специальный 50;250;
10177485;;0;Снова вместе 70;350;
10177446;;0;Интернет 2015;399;
10174810;;0;Интернет 2015;399;
10040425;;0;Снова вместе 70;350;
10177445;;0;Снова вместе 50;300;
10177515;;0;Снова вместе 70;350;
10177392;;0;Снова вместе 50;300;
10177506;;0;Снова вместе 70;350;
10177448;;0;Интернет 2015;399;
10039859;;0;Интернет 2015;399;
10177431;;0;Снова вместе 70;350;
10177432;;0;Интернет 2015;399;
10026828;;0;Специальный 50;250;
10177459;;0;Интернет 2015;399;
10102634;;0;Снова вместе 70;350;
10177250;;0;Снова вместе 70;350;
10034007;;0;Снова вместе 50;300;
10116187;;0;Интернет 2015;399;
10177504;;0;Интернет 2015;399;
10088534;;0;Снова вместе 70;350;
10150010;;0;Снова вместе 70;350;
10177512;;0;Интернет 2015;399;
10177488;;0;Снова вместе 50;300;
10177141;;0;Интернет 2015;399;
10177467;;0;Интернет 2015;399;
10123304;;0;Интернет 2015;399;
10177444;;0;Снова вместе 70;350;
10079670;;0;Снова вместе 70;350;
10177307;;0;Интернет;400;
10177513;91.192.62.132;0;Интернет;400;
10177487;;0;Интернет 2015;399;
10177511;;0;Снова вместе 50;300;
10177497;;0;Снова вместе 70;350;
10092958;;0;Интернет 2015;399;
10172936;;0;Снова вместе 50;300;
10177427;;0;Снова вместе 70;350;
10063384;;0;Интернет 2015;399;
10120665;;0;Снова вместе 50;300;
10177458;;0;Снова вместе 50;300;
10177462;;0;Снова вместе 70;350;
10177361;;0;Снова вместе 50;300;
10177454;;0;Интернет;400;
10170193;;0;Снова вместе 50;300;
10063005;;0;Интернет 2015;399;
10123166;;0;Интернет 2015;399;
10177366;;0;Интернет 2015;399;
10177360;;0;Интернет 2015;399;
10120109;;0;Снова вместе 70;350;
10045690;;0;Снова вместе 70;350;
10177396;;0;Интернет 2015;399;
10176519;;0;Интернет 2015;399;
10140061;;0;Снова вместе 70;350;
10177418;;0;Интернет 2015;399;
10177473;;0;Снова вместе 50;300;
10177226;;0;Интернет 2015;399;
10177228;;0;Интернет 2015;399;
10176413;;0;Снова вместе 50;300;
10177425;;0;Снова вместе 70;350;
10148518;;0;Интернет 2015;399;
10177451;;0;Снова вместе 50;300;
10177355;;0;Специальный 50;250;
10177435;;0;Интернет 2015;399;
10177430;;0;Интернет 2015;399;
10075080;;0;Снова вместе 70;350;
10003422;;0;Интернет 2015;399;
10177351;;0;Снова вместе 70;350;
10177438;;0;Интернет 2015;399;
10177428;;0;Интернет 2015;399;
10177300;;0;Снова вместе 70;350;
10095946;;0;Специальный 50;250;
10076082;;0;Интернет 2015;399;
10177411;;0;Интернет 2015;399;
10177333;;0;Интернет 2015;399;
10177434;;0;Снова вместе 50;300;
10177367;;0;Снова вместе 70;350;
10177449;;0;Интернет 2015;399;
10177353;;0;Специальный 50;250;
10109706;;0;Снова вместе 70;350;
10057321;;0;Интернет 2015;399;
10171539;;0;Интернет 2015;399;
10167481;;0;Специальный 50;250;
10158298;;0;Снова вместе 50;300;
10002765;;0;Снова вместе 70;350;
10128216;;0;Снова вместе 70;350;
10177242;;0;Снова вместе 50;300;
10027398;;0;Снова вместе 70;350;
10118984;;0;Специальный 50;250;
10177220;;0;Интернет 2015;399;
10177288;;0;Снова вместе 70;350;
10177323;;0;Снова вместе 50;300;
10038362;;0;Снова вместе 50;300;
10038705;;0;Снова вместе 70;350;
10177309;;0;Снова вместе 70;350;
